Seccion;Nombre Seccion;Nombre_Archivo;ID_Archivo_Drive;Tipo Archivo
16;Sección 16;5. Ciclo de vida de los componentes.mp4;1zhVkwlFzcH1lyX1mmqEdQq5KXzopVTo8;video/mp4
16;Sección 16;5. Ciclo de vida de los componentes.srt;17aKmCWQZu7QOvQZ8Kwvy7tqZRDn53XSg;application/octet-stream
16;Sección 16;6. Ciclo de vida - Segunda Parte.mp4;1rtE0nk5pEcnc6rcmQKn3xtxyDQGbS71b;video/mp4
16;Sección 16;6. Ciclo de vida - Segunda Parte.srt;1VRUPk570oNarwjw6F1Q9flNa69tMty6H;application/octet-stream
16;Sección 16;7. Zoneless Angular.mp4;14WsOjoe7QA14RWF8E07AIkCRa50uEigG;video/mp4
16;Sección 16;7. Zoneless Angular.srt;1RiPiTCWZDeLlLjXyrHweNoEbouoOEM7D;application/octet-stream
16;Sección 16;8. OnChanges.mp4;1nL6ZlkEex-jJuQKyJwuCXmhPtWOHYc0I;video/mp4
16;Sección 16;8. OnChanges.srt;1j5JXKIsFg5Z5UQrcYVUtoZTRUOFVLLyB;application/octet-stream
16;Sección 16;9. Código fuente.html;1N97gPv-rKjQ_KiwA5eO-Gtb6lz1cRztG;text/html
17;Sección 17;01. Introducción.mp4;1SiU7uMJo-h-wlq8XSkU8wO0K2UsWCvka;video/mp4
17;Sección 17;01. Introducción.srt;19wswbtnjHg8aWDsWKIHmV54avXgVjq82;application/octet-stream
17;Sección 17;02. Demostración.mp4;1rgG2PJDFhIfvoPNLy9N_6tNDCI0rj4k3;video/mp4
17;Sección 17;02. Demostración.srt;1hwqEDLo8b9cdchwxvvZOqaHExnP4eZUK;application/octet-stream
17;Sección 17;03. Temas puntuales.html;19BEM2-EkA-2Iqn4qdVwH9NmAofssXa-V;text/html
17;Sección 17;04. Inicio de aplicación - MapsApp.mp4;15YC3K4FTEXvl2Oj3qEehBByLe87qutZK;video/mp4
17;Sección 17;04. Inicio de aplicación - MapsApp.srt;1dwvYS8HXLAnuOLSmcsH4vLYce4JlF-V7;application/octet-stream
17;Sección 17;05. Título en el Navbar - Observable - Señal.mp4;1txyxaVDgjrvVVKGx5RHA_Kof0i7CTLiN;video/mp4
17;Sección 17;05. Título en el Navbar - Observable - Señal.srt;1qv_cAgISAFE39sELo1MBBeuXcNWYDZc-;application/octet-stream
17;Sección 17;06. Variables de entorno .env - MapboxKey.mp4;1HYth72J3n0vnptExE58ei50HsLF8_Gbm;video/mp4
17;Sección 17;06. Variables de entorno .env - MapboxKey.srt;1MINjPqKb5_n9kL_rjjmkEGkaHU0jpxIp;application/octet-stream
17;Sección 17;07. Crear environments mediante un script.mp4;1WDjYrM7eNDikan3RGwt9YldC8dr89yKB;video/mp4
17;Sección 17;07. Crear environments mediante un script.srt;1FYtP6NcWLA09Nbxa3Ee92lVv9JjucqQ_;application/octet-stream
17;Sección 17;08. Mapa a pantalla completa.mp4;1L8geNg_E2t6aobBvZbLSb_wYidUKzk98;video/mp4
17;Sección 17;08. Mapa a pantalla completa.srt;112dAzAVCDB8CgjdZ2B-T-pGjQkQtnNor;application/octet-stream
17;Sección 17;09. Controlar mapa - Zoom.mp4;1GD-hE2uXvzPbKg-FatCqu04osfRQQ7cC;video/mp4
17;Sección 17;09. Controlar mapa - Zoom.srt;1F0lE7Wmuxt02WO5eERzf_GaK3eM2zLAr;application/octet-stream
17;Sección 17;10. Controlar mapa - Obtener Posición central.mp4;1bq7gJe2X2xUQRQnI8C5Y_kDj1rHpZtPZ;video/mp4
17;Sección 17;10. Controlar mapa - Obtener Posición central.srt;10xnp7vg25PeRO9bUNv6kPbAgPQ2mIZgt;application/octet-stream
17;Sección 17;11. Controles propios de Mapbox.mp4;17NMMoMzn9tjMEUGW6wFSTmO9IhHGVpgV;video/mp4
17;Sección 17;11. Controles propios de Mapbox.srt;1GWXsY8vncPsi2q7vCkuhEWhQeYhjoXsP;application/octet-stream
17;Sección 17;12. Marcadores en el mapa.mp4;17jxnw1IO2Sy39EKa8GOe8NO49XnmzH9n;video/mp4
17;Sección 17;12. Marcadores en el mapa.srt;1-VFF770BSH3YC3ceIApsiCgw3w4UVugq;application/octet-stream
17;Sección 17;13. Marcadores dinámicos.mp4;1WAOj7R00s0hQ3WQiG3vcKH8jiHIfKsux;video/mp4
17;Sección 17;13. Marcadores dinámicos.srt;1xRrMPIuGi32EP125-6fJrcwAgJv7HZx3;application/octet-stream
17;Sección 17;13.1 Gist Generador de colores.html;1pnTEzWcPHUr9UDX7FGkBOukPaI3hNcFr;text/html
17;Sección 17;14. Mostrar listado de Marcadores.mp4;1yhZVxr1kZKAxchH9oOwi-PRPhAhEG_3F;video/mp4
17;Sección 17;14. Mostrar listado de Marcadores.srt;1VI0jbaf049BTyh-nqyukA2gsHg2P-CuY;application/octet-stream
17;Sección 17;15. Eliminar marcadores.mp4;1gcVSpSwLw_9nJl-Q8ZG6PmipBmgfPAUe;video/mp4
17;Sección 17;15. Eliminar marcadores.srt;1Pn13l5cDUW_VIgtbqDMmEFiVwtpVZZ0I;application/octet-stream
17;Sección 17;16. Varios mapas en pantalla.mp4;1sI0J5Cm24NBwpsfLoW7MCs1gLR0kNd47;video/mp4
17;Sección 17;16. Varios mapas en pantalla.srt;1WjbkgbtpPT05vWQ3QrPkxKeGDlHKOXeU;application/octet-stream
17;Sección 17;16.2 Material de clase - Gist.html;19qkhc-2ZNq_D54T-BSMistpk4hL61qhT;text/html
17;Sección 17;17. Solución de la tarea - MiniMap.mp4;1_3lJ_BMOCA5slcC__tzRJiWCsnJMyYw3;video/mp4
17;Sección 17;17. Solución de la tarea - MiniMap.srt;1lAV7OukuckKPTuJMkGsXlY6LZdT2bkEh;application/octet-stream
17;Sección 17;18. Tailwind - Responsive design.mp4;1z5SIIGAFXKuUE_GJ21v4TDBV4uwsiHps;video/mp4
17;Sección 17;18. Tailwind - Responsive design.srt;1L1gExIsOHVkwOXVMOcmWLzUIGi-r74OY;application/octet-stream
17;Sección 17;19. Construir y desplegar.mp4;1VwIZTKIetquIc-6rlERE_snqBtRc732Q;video/mp4
17;Sección 17;19. Construir y desplegar.srt;1NNHn6M19LA4kI91ygoDOBPsDkUvRSgsE;application/octet-stream
17;Sección 17;20. Código fuente.html;1w0dCk5SZWvXFBAuwho6xfD-y69rMf3rP;text/html
18;Sección 18;01. Introducción.mp4;1mMm_Kh-TQrQrVe-iV3hItPIRqWhn_dT1;video/mp4
18;Sección 18;01. Introducción.srt;1WcC7gT5z89TiWG3dT9edL7Uz0alnbxPM;application/octet-stream
18;Sección 18;02. Demostración.mp4;1TmQ9M5G5_rskt5etfbXfAe9PN32z7RKY;video/mp4
18;Sección 18;02. Demostración.srt;1Vy4d9XAo233U6s1jDxHlMfr3ETXyv79v;application/octet-stream
18;Sección 18;03. Temas puntuales.html;1LRH2ytB-wDygxPiF7GYENYlSWvXEqK9c;text/html
18;Sección 18;04. Inicio de proyecto - TesloShop.mp4;1hdsysYrDf3s2Folbb2qAUV-onEu811KA;video/mp4
18;Sección 18;04. Inicio de proyecto - TesloShop.srt;1zeWiVJeSAdiQ5vOYbrdlrKB1mad21xQU;application/octet-stream
18;Sección 18;05. Páginas y rutas.mp4;1X_hm561UrMg-_U9vZe3ZQTfwFgNWf1xR;video/mp4
18;Sección 18;05. Páginas y rutas.srt;1V8kk3yGSgSL7XxP2bAk9dxR8wkTrpand;application/octet-stream
18;Sección 18;06. Fuentes personalizadas - Navbar.mp4;1ch7mi94pkDkryUYWNFOuWjaQjz4heKPL;video/mp4
18;Sección 18;06. Fuentes personalizadas - Navbar.srt;1Rhwr5hLtr2_w53yUtI_2XS-0tiJhupXw;application/octet-stream
18;Sección 18;07. Tarjetas de producto y FadeIn animation.mp4;1CCexSReO6j_6gRC_BmHN8JOuHhy82tsY;video/mp4
18;Sección 18;07. Tarjetas de producto y FadeIn animation.srt;1vx84NnDfS4npj3uRhVyIP-QOXkbEyqRm;application/octet-stream
18;Sección 18;08. TypeScript - Path Alias.mp4;1iobhDNILSSwVycIpJxfvhk30MyHPhlh4;video/mp4
18;Sección 18;08. TypeScript - Path Alias.srt;1b3GiDo8xP8VkUC_SGTpTbSugJds_fjSZ;application/octet-stream
18;Sección 18;09. Levantar backend - TesloShop.mp4;1r669dRNI_tdnv9s65Xn07PSrvDbNvd2H;video/mp4
18;Sección 18;09. Levantar backend - TesloShop.srt;1eCinNeXn0M-66nnUW_pKI_0q19DaOCrI;application/octet-stream
18;Sección 18;09.2 TesloShop - Backend - Git.html;1PcPIejL7XSfSuHqVmo2XUZrBfilojcwA;text/html
18;Sección 18;10. Traer listado de productos.mp4;1jABZa7HQH9IEm3_6hv3l9csevcOXCAYY;video/mp4
18;Sección 18;10. Traer listado de productos.srt;1J9OfwjoAjMpULWz0E-9Ir3dPc01Qk_p9;application/octet-stream
18;Sección 18;11. Variables de entorno y parametrización.mp4;1r_BzTHRy6mYYN0FYhLCoC-xHDWvlih50;video/mp4
18;Sección 18;11. Variables de entorno y parametrización.srt;1k5GVk_YEPljiB_Vf4s25_qYh3dxPMDDx;application/octet-stream
18;Sección 18;12. Mostrar productos en pantalla.mp4;1Bcn1_deduROp1eQSz9vBrsOAW01IgDQU;video/mp4
18;Sección 18;12. Mostrar productos en pantalla.srt;1wyaodOcX0Pm-dR_8fQY8T4lTr9ZsFoBJ;application/octet-stream
18;Sección 18;13. Solución a la tarea - Mostrar Productos.mp4;1pHZYjodeLlB6Zh8ThHgX3hBYBjzM1Ovt;video/mp4
18;Sección 18;13. Solución a la tarea - Mostrar Productos.srt;1DpXDaf4JlPyO-9P1nOSwaPbQCzyCs9pM;application/octet-stream
18;Sección 18;14. ProductImage Pipe - Pipe Personalizado.mp4;1oNuP06iX0EpB5KTVuAv8SwmzwJqpu-Sy;video/mp4
18;Sección 18;14. ProductImage Pipe - Pipe Personalizado.srt;1lrRSz4BNnshHHcMjiWiOGY5CDobKNYrr;application/octet-stream
18;Sección 18;14.1 no-image.jpg;1IHM-aCfCcrPNNH4ZC1lvVlfsLNOXu9VM;image/jpeg
18;Sección 18;15. Pantalla de producto.mp4;1SHi6VFlbDtRVyAsNC2ruNDcYeE8teDKd;video/mp4
18;Sección 18;15. Pantalla de producto.srt;1M-MEUGc_g_bnXRZv6gymPRGWHx0CTg46;application/octet-stream
18;Sección 18;16. Carousel de imágenes.mp4;18e7SVJ4qrMamIj7Zrs2t1EeoXqE_7mhe;video/mp4
18;Sección 18;16. Carousel de imágenes.srt;1tJfL5a1liXoe_AClEFxZQIO0hvttyWd_;application/octet-stream
18;Sección 18;17. Página de productos por género.mp4;1sISJ6mk0Z0OGfu5hYP9hiowRbmBoBDWy;video/mp4
18;Sección 18;17. Página de productos por género.srt;14oAVLFhhmHBUFpfRobNsqL84BIT-_ro9;application/octet-stream
18;Sección 18;18. Código fuente.html;1l7VK8j5aFJbGfkge3wo-Vj9T5TCpQJux;text/html
19;Sección 19;01. Introducción.mp4;1zqGwcBdCJ2xUcdyM3kse1JmAQB02QvCg;video/mp4
19;Sección 19;01. Introducción.srt;121POd8h-nDLtVEqcjjcTqvXfjMVkhNTw;application/octet-stream
19;Sección 19;02. Demostración.mp4;1O5rvUch8G-Z7mNMadGDcbBCmD_4WWI3L;video/mp4
19;Sección 19;02. Demostración.srt;1pZzFWa-3TqR8KpZuE5DAubUOv4lFmp0j;application/octet-stream
19;Sección 19;03. Temas puntuales.html;1WuGhzN48TMp150bX2iG7ZqxultAs8Y_w;text/html
19;Sección 19;04. Continuación.mp4;12dJl99aPdiZgYIjVoreC8f7irPAmbrvO;video/mp4
19;Sección 19;04. Continuación.srt;1cyCu_B0wgRlPY729LG89P9imDkqrcUka;application/octet-stream
19;Sección 19;05. Paginación local.mp4;18AW7Nz2084oCjIGlajB3SryquRDk9KsQ;video/mp4
19;Sección 19;05. Paginación local.srt;1TgEaOaev2Yrb5tuFlHa3G5zRTXkPzXpi;application/octet-stream
19;Sección 19;06. Paginación local - Funcionalidad.mp4;1G-QEFzu_3bJALC4ZXf4l7Ov6MdtiSGrC;video/mp4
19;Sección 19;06. Paginación local - Funcionalidad.srt;1OXoDDuj3EbrhXHvG1uYDCN_1A_LkbS5u;application/octet-stream
19;Sección 19;07. Paginación con RxResource.mp4;1pvnb0GIvurXASvTncRaqUdeJTML8d-2l;video/mp4
19;Sección 19;07. Paginación con RxResource.srt;1lBp6zJABlcYgQuS4XV4sd-AV0cx15YMg;application/octet-stream
19;Sección 19;08. Servicio de paginación.mp4;1_P1-LCbDQNkQBEYhGDSddBKnjgQPYcR1;video/mp4
19;Sección 19;08. Servicio de paginación.srt;1HdyExJnYzqRtGLyv5WRxFe2Yc0DXqqPx;application/octet-stream
19;Sección 19;09. Caché de productos.mp4;1YEXUzX_DumPzmr2QXQQSUcSTVeiYKC5n;video/mp4
19;Sección 19;09. Caché de productos.srt;1YrOki9d7UjSACK6ZMazr2iPIJwBfaB7j;application/octet-stream
19;Sección 19;10. Caché de producto.mp4;1pHUGIB49Rlx5as1Lg6QLT87qieX8lr3n;video/mp4
19;Sección 19;10. Caché de producto.srt;1dMzGPXvw1OpgXglJ40rvXGeNNrw70TlO;application/octet-stream
19;Sección 19;11. Código fuente.html;1xE_AqI3AawiKcc6imJy0nTFsGtytr2Gb;text/html
20;Sección 20;01. Introducción.mp4;1CTaX2xC0fGPfkXqnT5kXFV_aZmaSAFCN;video/mp4
20;Sección 20;01. Introducción.srt;1XKq7x_a66M8uEUPa93XYURLIRD0jP1iC;application/octet-stream
20;Sección 20;02. Demostración.mp4;1iV_391ELXmSm1atqoTx1q6AES4EqWNeU;video/mp4
20;Sección 20;02. Demostración.srt;1ZgkolOQL-YH8WiGliPfwJfS5o9Px84T0;application/octet-stream
20;Sección 20;03. Temas puntuales.html;1yJ-Tg_pc3jUy3ezp1LvnlS_i-IDGIG8a;text/html
20;Sección 20;04. Continuación.mp4;19qIj54619YiI8ZBNs6t2TRuyMp0bN858;video/mp4
20;Sección 20;04. Continuación.srt;1vCh93m91s1jV1ePOzh2TlxxVpHPf2gks;application/octet-stream
20;Sección 20;05. Rutas y páginas de autenticación.mp4;1qezV0taAzO4-7fsv-JoBqeD8CemzUgpk;video/mp4
20;Sección 20;05. Rutas y páginas de autenticación.srt;1kP556pbWCL-t2jqoI1U5ULnQsxRyUXx9;application/octet-stream
20;Sección 20;06. Formulario reactivo de autenticación.mp4;1CuIofjMLMyQXkdaaDTrUGUFh74g2WiEg;video/mp4
20;Sección 20;06. Formulario reactivo de autenticación.srt;15aYLMRLKwfIisUGKvU0kYLlyntsf78Kg;application/octet-stream
20;Sección 20;07. AuthService - Controlar autenticación.mp4;1APOSXsHUn7sQLlQd1bpwf4O4VA8-_99i;video/mp4
20;Sección 20;07. AuthService - Controlar autenticación.srt;1SYQ9Lc6U6hOgb0Xgopougbont0JaJf7q;application/octet-stream
20;Sección 20;08. AuthService - Parte 2.mp4;12L6ijTEYS9iQ9c3NfbIMRQNa4VA6EdMU;video/mp4
20;Sección 20;08. AuthService - Parte 2.srt;1YcrCxvfazgYQm9IrhbgudHeSQomfbgEl;application/octet-stream
20;Sección 20;09. Manejo de excepciones.mp4;1BvQGwwkzYGYBDOz4GPBPw_aIxhD6B1Jc;video/mp4
20;Sección 20;09. Manejo de excepciones.srt;18ucll2T2YLrrUs18ncPSCtDBX7m98G44;application/octet-stream
20;Sección 20;10. Revisar autenticación previa.mp4;14BnLV-H3KQE25ePoz4qWs9GrhwYJDPwT;video/mp4
20;Sección 20;10. Revisar autenticación previa.srt;1c37HkwK8ZJ_ug4GTpFBtuwdPUSQMThAb;application/octet-stream
20;Sección 20;11. Refactorización y principio DRY.mp4;1lcBWdEllvJi052MX_NIxnUmZUUNNbPpe;video/mp4
20;Sección 20;11. Refactorización y principio DRY.srt;1y1oyucCuXtfPUtI0V8bDRByZ-BkwysdZ;application/octet-stream
20;Sección 20;12. Mostrar usuario autenticado y cerrar sesión.mp4;1hVe3hmTDaqxeFIMoaVw0HFAfBarbVIre;video/mp4
20;Sección 20;12. Mostrar usuario autenticado y cerrar sesión.srt;1UEtCVDuj8N7KtdqP_g8mAWGjO4rD0pSU;application/octet-stream
20;Sección 20;13. Interceptores en Angular.mp4;1JcUPb4zTvzVLdBPfCUXvTQFgQXeoRlLz;video/mp4
20;Sección 20;13. Interceptores en Angular.srt;1zRW5UgjeLWcAryFgM4UbIBz_30RqQ0PV;application/octet-stream
20;Sección 20;14. Auth Interceptor.mp4;1HL3iYhllE7CCo_eQoSWje0c0Yf5WlAgB;video/mp4
20;Sección 20;14. Auth Interceptor.srt;1bK_5E6yWGGIvnsQORhvOlNjdcyJqrnWm;application/octet-stream
20;Sección 20;15. Guards - notAuthenticatedGuard.mp4;1jUM6TPWD0v7IT8gc9zdsImcYERtcnIlr;video/mp4
20;Sección 20;15. Guards - notAuthenticatedGuard.srt;1HEhjQh49t9f6cEOU3NwcXmmd8iFDdCjs;application/octet-stream
20;Sección 20;15.1 Angular.dev - Guards.html;1ruADO-GqrHoYEfTWNnrsbf0IfsMZ0BEu;text/html
20;Sección 20;16. Tarea - Pantalla de Registro.mp4;1UsSogoy9jp-ugXGH6blGu1ur3ZvlqVvN;video/mp4
20;Sección 20;16. Tarea - Pantalla de Registro.srt;1aBvdxGXO2NdU-KYVg2vktFndieMmlf5T;application/octet-stream
20;Sección 20;17. Código fuente.html;1rO7tetHMJ410QnNfgidqKbQprgLar0Ze;text/html
21;Sección 21;01. Introducción.mp4;1x0BF4SjYZ4XtioIv7iXWfrercvBvz-Gy;video/mp4
21;Sección 21;01. Introducción.srt;11latTKEnrNdZdbQbV8AoIS8qRlo-4NRD;application/octet-stream
21;Sección 21;02. Demostración.mp4;1IoIEDEheVXdEWnG7BqVkH5I33O1SqjmY;video/mp4
21;Sección 21;02. Demostración.srt;16u4W4xqFrlkbUgBLZlIJ8xi3GYEOwPTt;application/octet-stream
21;Sección 21;03. Temas puntuales.html;1NPVIg2b3xkM5G2ufukkzaUTJAXsmUqC4;text/html
21;Sección 21;04. Continuación.mp4;1rSuvsqwvvaTHKcT2woAJDtrzMjLGmlKT;video/mp4
21;Sección 21;04. Continuación.srt;1Of2ifHLTVd1R8jmaP2TsRD2ri-_eqVjq;application/octet-stream
21;Sección 21;04.1 Tailwindcss Components - Dashboard.html;1uoWABe9Gxz0PWc70ldHsPUa-Vi3rTvvZ;text/html
21;Sección 21;05. Diseño del panel administrativo.mp4;12_i0RBix0Ov2GRHxGRKE5qxeGloaTy6b;video/mp4
21;Sección 21;05. Diseño del panel administrativo.srt;1v2P_LqbrxVrO6LAEofLO60W5baPkiwWt;application/octet-stream
21;Sección 21;06. Autorización - IsAdminGuard.mp4;17w9M_tMBaEGHly4hzGX28u7BJuu8dU06;video/mp4
21;Sección 21;06. Autorización - IsAdminGuard.srt;1z6HLNE2tlPC22rBdhPcSF_ArteJbnms0;application/octet-stream
21;Sección 21;07. Listado de productos.mp4;1up8DsthUSq_5EYDkTFt7pEsg5aoBoepX;video/mp4
21;Sección 21;07. Listado de productos.srt;1XqD3xvOObK1yfMV-OHvxxIFEbFIEXjR4;application/octet-stream
21;Sección 21;08. Mostrar productos paginados.mp4;1VmQjzPWKK4DblC4K4vBl_IxNiZUNoTK8;video/mp4
21;Sección 21;08. Mostrar productos paginados.srt;1LwCKFyxcrJLTB2x1eSdj099px2qD9VGv;application/octet-stream
21;Sección 21;09. Página de producto por ID.mp4;1hDQN3BCXqHZs18v_dhl3eFSxeoZj0NhG;video/mp4
21;Sección 21;09. Página de producto por ID.srt;10OoXtP0GgkbDOAdCTkn_HQMJocborB2M;application/octet-stream
21;Sección 21;10. Estructura del formulario de producto.mp4;1ssvhzn99CafO9wkJYM1GQEkPcvbQT3dG;video/mp4
21;Sección 21;10. Estructura del formulario de producto.srt;1kRPq9uDCvyClnNngLTdc9FQBxQSjFHiI;application/octet-stream
21;Sección 21;10.1 Estructura del formulario - Gist.html;1R2XTtpjShKDDyE_7mG4EqQZ8-Qf9s_an;text/html
21;Sección 21;11. Formulario de producto.mp4;1OY4dZvO0oQnG6yO5TNXbOdyIX7tR63wO;video/mp4
21;Sección 21;11. Formulario de producto.srt;1CewwSdtPGg8DVRLXaf_BfcZb-82-leR_;application/octet-stream
21;Sección 21;11.1 Gist - FormUtils.html;1emJIsnDL0nFO3fi_Sdh5Rq7sKjmniO5f;text/html
21;Sección 21;12. Botones de selección.mp4;1hfyi3HLuckksOpkacadYBHh3d1CD1k1q;video/mp4
21;Sección 21;12. Botones de selección.srt;1NM0xbG11RqUF8M1ZEPuKiFAdijcNY43H;application/octet-stream
21;Sección 21;13. Mostrar errores del formulario.mp4;1ASQ761Gu8eBk7FPQvvZUlF1t-4dB0Pqr;video/mp4
21;Sección 21;13. Mostrar errores del formulario.srt;1dD5cDpxkCGNVFUxy_PHjKEpDVqnqpv5M;application/octet-stream
21;Sección 21;14. Preparar la data para actualizar.mp4;1bzjkWYC5k4t1Q-ZXG1wSsGtrfGOLZxyN;video/mp4
21;Sección 21;14. Preparar la data para actualizar.srt;1528r_R_Z3R8uLTHptwh5G5E5ODmkLXsu;application/octet-stream
21;Sección 21;15. Actualizar producto.mp4;1RO2jzRDwPYJClagaY0YQtr3zmSf3Y0_0;video/mp4
21;Sección 21;15. Actualizar producto.srt;1pVYW8BDkMfa10WHl6ZJrp-UNKcaKLeAq;application/octet-stream
21;Sección 21;16. Actualizar caché.mp4;1BzEXTac_5PrqrgNGt7BNuvHzDGujyWNY;video/mp4
21;Sección 21;16. Actualizar caché.srt;1bpBOTtkFUYr9wNaoreGNjUjYHGNmRa_R;application/octet-stream
21;Sección 21;17. Crear producto.mp4;1-7VhRINUJfqQrU8xgBhFyYkczls7HsGj;video/mp4
21;Sección 21;17. Crear producto.srt;1CMZaHP3o_2vnIE6EAWae__cPj6KSa_HS;application/octet-stream
21;Sección 21;18. Mejorar experiencia de usuario.mp4;1yD_vUe2PB1M5Q7f9bzXJ4JuJFFVbUEpU;video/mp4
21;Sección 21;18. Mejorar experiencia de usuario.srt;1fBWUkyAJsrhnv-Ix-LhtejMtTP152h9E;application/octet-stream
21;Sección 21;19. Código fuente.html;1JzWlKpxilVt7yPtkKz4YTqCbj-yhdGrm;text/html
22;Sección 22;01. Introducción.mp4;1hRwc7dOVANIC23Dgpf6c0FipBPuh3heh;video/mp4
22;Sección 22;01. Introducción.srt;1w2zU84FYb3no9ZiTCYyIfKRi22DmiKJW;application/octet-stream
22;Sección 22;02. Demostración.mp4;1fl68A9sJjI8oBd7ACTpHhcxxDNX7tNjS;video/mp4
22;Sección 22;02. Demostración.srt;1cW4YC_uWIsV1RIao5LZ0rGQ8xMcNEdSS;application/octet-stream
22;Sección 22;03. Temas puntuales.html;1ZsLTT_knmgMHqinNO-l92UTjOkKuwfCs;text/html
22;Sección 22;04. Continuación.mp4;1vihwbfs-vWPNpvYUhLAj4zFxd34ELATg;video/mp4
22;Sección 22;04. Continuación.srt;137VnRSWdR33TodHUIfGqj3T1dhudrQ7g;application/octet-stream
22;Sección 22;05. Seleccionar imágenes y mostrarlas.mp4;1qoWMSN14Z5b6iZF4PGIkFsp_VGoRwwvL;video/mp4
22;Sección 22;05. Seleccionar imágenes y mostrarlas.srt;1-BX2S_E8Jm3XclZ34WQrDeWY6NdPFDNt;application/octet-stream
22;Sección 22;05.1 imagenes.zip;1GUaBLsXtqRIjNS60XrLTNbLDaX_ZdBiZ;application/zip
22;Sección 22;06. Solución de la tarea - Imágenes temporales.mp4;1Ym9487wifU6iLRmIlSrVSI2zmsqDMJlj;video/mp4
22;Sección 22;06. Solución de la tarea - Imágenes temporales.srt;1y0ma9CVyZ_OIIYnKD9O7kVZJFqmWugli;application/octet-stream
22;Sección 22;07. Swiper - Dot fix.mp4;1yFHGzHzN_VBitXZpDChj-u4JN_yCngbK;video/mp4
22;Sección 22;07. Swiper - Dot fix.srt;1q4MMGgUmG9LM26uCCvMSPCinqJxhWHpI;application/octet-stream
22;Sección 22;08. Subir imágenes - Servicio.mp4;1W8hQG7szfBbKLKALsg49uVVEXoTD27vE;video/mp4
22;Sección 22;08. Subir imágenes - Servicio.srt;1dFJoU5SayBI1Hhgx4E1CiLM0neRwWoZO;application/octet-stream
22;Sección 22;09. Actualizar imágenes del producto.mp4;1w6d9CTK9Tg_Z4Wpx0tpefS1YRVUaJrMO;video/mp4
22;Sección 22;09. Actualizar imágenes del producto.srt;1Rv5M99J1iW3210a0LER8MLgwBv-RV8sy;application/octet-stream
22;Sección 22;10. Plan de despliegue.mp4;1lCcBruGy9VMZ9Tyvzdwy8OJ-B8YJNULK;video/mp4
22;Sección 22;10. Plan de despliegue.srt;1hc6CMw-zKPIzq6uLxer7WGM60RRGGUpW;application/octet-stream
22;Sección 22;11. Aprovisionar Base de datos.mp4;1DofjHdT_SZTmlWqCrzDrks4OwnsxKfpE;video/mp4
22;Sección 22;11. Aprovisionar Base de datos.srt;15QWRjF19UbuFb4AVUW_mhRFOp-wsNw5Y;application/octet-stream
22;Sección 22;12. Desplegar Backend - GitHub - Render.mp4;1liIGxDP8jCumCqpFunBLH44FIgP-8sXB;video/mp4
22;Sección 22;12. Desplegar Backend - GitHub - Render.srt;1lBGIX7SPqVaBQeL1eW33N59cHP3N88Sw;application/octet-stream
22;Sección 22;13. Preparar aplicación de Angular.mp4;1ins85pIAMgg_mIZoxYs2OonO_oWeaNRE;video/mp4
22;Sección 22;13. Preparar aplicación de Angular.srt;18YiDs1WeLYnm8YjACFXj-qeeS1qgHPT8;application/octet-stream
22;Sección 22;14. Desplegar aplicación de Angular.mp4;1HnoEEFl73nWiW9flLpKCkbn5YgESIGd7;video/mp4
22;Sección 22;14. Desplegar aplicación de Angular.srt;1VTuWfT5sUHW28-PundFYqptsKthJkR8k;application/octet-stream
23;Sección 23;01. Introducción a la sección.srt;1aCuNfUe6gr6Ua947hL8XjMQtE6c7Ommd;application/octet-stream
23;Sección 23;02. Temas puntuales de la sección.html;19U0V4G7pjzj3KaxCFpS2gZ_nro9rltIr;text/html
23;Sección 23;03. Demostración de la sección.mp4;1BiGbnbh1uItAWiRPys5F52xwpdd60Ihj;video/mp4
23;Sección 23;03. Demostración de la sección.srt;1F75pZGxdx__SEY5bZti-5D_mcrmJrPQJ;application/octet-stream
23;Sección 23;04. Nota útil.html;1z0MrFWwLuqIhZ1Q1icFI5oqqI59hCHSG;text/html
23;Sección 23;05. Inicio de proyecto - MyDashboard.srt;105VVQuM7QYfkd0wr1uQrsewbT5pfHPWl;application/octet-stream
23;Sección 23;06. Cambios en la estructura del proyecto.srt;1t2ri0p-UP8zHjMHnqIuQv02-5RASHuy0;application/octet-stream
23;Sección 23;07. Tailwind en Angular.srt;1xflvqp_YQlX0S2y9NYn0feLH0vxijUjc;application/octet-stream
23;Sección 23;08. Creación de archivos y directorios.srt;1RRTMHYdwS4l5lxT3nXKdgO6arkhCNJyL;application/octet-stream
23;Sección 23;09. Configuración de rutas.srt;1zLEdISfzxe95oL9mQ6soLS6txzcUj258;application/octet-stream
23;Sección 23;09.1 app.routes - Gist ( no tengan escribir).html;1_lJmRa08yh0irvorIvTS6_1PwMaBv360;text/html
23;Sección 23;10. Configuración del dashboard - Tailwind.srt;1qrKfVarhCu6xaUE1gcBZpMuFJbE5zM3E;application/octet-stream
23;Sección 23;10.1 Tailwindcomponents.com - dashboard-navigation.html;1AVGfYfwo9sYiD503t_Ygdr02LiGI2jhi;text/html
23;Sección 23;11. @for - @if - Nueva sintaxis.srt;1tCthDg1pjreSEgS61aCFmxCPl-fyOyZe;application/octet-stream
23;Sección 23;12. Configurar alias de importaciones en TypeScript.srt;1gGvhnjqIhiMo0MkN-NpaPUNfk0Nat5de;application/octet-stream
