Seccion;Nombre Seccion;Nombre_Archivo;ID_Archivo_Drive;Tipo Archivo
6;Observabilidad  Monitorizando los microservicios con Spring Admin;2. Crear servidor observabilidad Spring Boot Spring.srt;1XLX2yiV6w2xRZ61mgPecfCFpHquHAI3R;script (srt)
6;Observabilidad  Monitorizando los microservicios con Spring Admin;2.1 Documentación oficial de Spring Admin.html;1kvc9pl25qyOiqutfGYv9iB4hS8xLohdu;text/html
6;Observabilidad  Monitorizando los microservicios con Spring Admin;3. Instrumentar microservicios clientes Spring Admin.mp4;1MI9IfRxZL3W88oVz-NmANCHoP2E-GvrV;video/mp4
6;Observabilidad  Monitorizando los microservicios con Spring Admin;3. Instrumentar microservicios clientes Spring Admin.srt;1m2-85kkr6uwYMWqvZKqjXztvSTUvOksf;script (srt)
6;Observabilidad  Monitorizando los microservicios con Spring Admin;4. Conectar servidor observabilidad Eureka descubrir.mp4;1bmuUWAluNK3yxgy5COxqRa1W2CrKxlTt;video/mp4
6;Observabilidad  Monitorizando los microservicios con Spring Admin;4. Conectar servidor observabilidad Eureka descubrir.srt;1pwRpVX91dqtLz9wrDN1dqCPpnIsKoipX;script (srt)
6;Observabilidad  Monitorizando los microservicios con Spring Admin;5. Descubrir microservicios desde servidor registry and.mp4;1-BcMPApwqF2YyiFJJ99VvyZqz1lmX6VM;video/mp4
6;Observabilidad  Monitorizando los microservicios con Spring Admin;5. Descubrir microservicios desde servidor registry and.srt;1UqjxBTj21I0nTGbRAG2HjSg6IX3_REyv;script (srt)
6;Observabilidad  Monitorizando los microservicios con Spring Admin;5.1 Documentación oficial de spring bood Admin.html;1N0de3cspB-GDolkS9Hn6_1y2TpB36o-X;text/html
6;Observabilidad  Monitorizando los microservicios con Spring Admin;5.2 full-project-include-admin-billing.zip;12PKaQJMKyN3jGEEh_fBmJVjcIpxvqYer;application/zip
7;Buenas prácticas para manejar excepciones errores y escribir Apis;1. APIS corazón potencia comunicación aplicaciones.mp4;1aJkrgg_bYl_0sbVgpjCE4K6BWmomxcG6;video/mp4
7;Buenas prácticas para manejar excepciones errores y escribir Apis;1. APIS corazón potencia comunicación aplicaciones.srt;1e9ViMRlW9IqOGU-NljbHXmqwGDFizG_y;script (srt)
7;Buenas prácticas para manejar excepciones errores y escribir Apis;1.1 Spring boot APIs.pdf;1rwvNS5z9WTeHZ_z5hVWwFEG-Wf-YpLYb;application/pdf
7;Buenas prácticas para manejar excepciones errores y escribir Apis;10. Excepciones personalizadas manejar reglas.mp4;11Le4Cw0mP2m9fKd3KOpsRyhJB-P5C3H_;video/mp4
7;Buenas prácticas para manejar excepciones errores y escribir Apis;10. Excepciones personalizadas manejar reglas.srt;1fdcW8-ag4mPfcLiMkSE8KihcJPlseoDD;script (srt)
7;Buenas prácticas para manejar excepciones errores y escribir Apis;11. Validación respuestas HTTP excepciones al consumir.mp4;1EpAm63itJu3wMq931u2W0tW6HrVciC8O;video/mp4
7;Buenas prácticas para manejar excepciones errores y escribir Apis;11. Validación respuestas HTTP excepciones al consumir.srt;1E0dM51rcKWMJ89DFP3WjtIgNbQON_t0U;script (srt)
7;Buenas prácticas para manejar excepciones errores y escribir Apis;11.1 .zip;1YUvJ_ZfhnlwZjlKG1IMClX3mnOf5z8Hc;application/zip
7;Buenas prácticas para manejar excepciones errores y escribir Apis;12. Implementar http status codes manejo excepciones.html;11H3WF9ksmmlBpdFVZbUConJ9xu7j-Cv3;text/html
7;Buenas prácticas para manejar excepciones errores y escribir Apis;13. Overview Transacciones distribuidas.mp4;1v93cEQRGTBH4xMzuAGf08sX7kllH9rsQ;video/mp4
7;Buenas prácticas para manejar excepciones errores y escribir Apis;13. Overview Transacciones distribuidas.srt;18g8OLpA9ai1VL_k74LNJqoi3qCNXd5l6;script (srt)
7;Buenas prácticas para manejar excepciones errores y escribir Apis;13.1 Link del servidor discord.html;1fD3ZgVic6f9mjC-1B58f2QejFk98RuBM;text/html
7;Buenas prácticas para manejar excepciones errores y escribir Apis;2. Anatomía APIs aspectos mínimos diseño antes.mp4;1FsxgYGDNbfe0jTbd5eHtWJ-kkR4-cXBu;video/mp4
7;Buenas prácticas para manejar excepciones errores y escribir Apis;2. Anatomía APIs aspectos mínimos diseño antes.srt;1w1BVsiTXWyY6HGiqbYSjVIxdiw6cBONG;script (srt)
7;Buenas prácticas para manejar excepciones errores y escribir Apis;3. Codificar versionado API recurso microservicio.mp4;1FLvFj9p9gWqyYN0X462WCQ8iXUPpiojZ;video/mp4
7;Buenas prácticas para manejar excepciones errores y escribir Apis;3. Codificar versionado API recurso microservicio.srt;1NYiCRXMjLdU4mSJneHsWYWAcZjii4y99;script (srt)
7;Buenas prácticas para manejar excepciones errores y escribir Apis;3.1 paymentchainparent_withAPIversion.zip;1llyWIvN_ahavenaCkPflU9NTb-fV8dCT;application/zip
7;Buenas prácticas para manejar excepciones errores y escribir Apis;4. Codigos respuesta estandar APIs customer 200 OK.mp4;1viXp_Vx0dwimJxEwdRFsScMEvJpWRoyL;video/mp4
7;Buenas prácticas para manejar excepciones errores y escribir Apis;4. Códigos respuesta estándar APIs customer 200 OK.srt;1LzP4Fl_H7AKpjfLxNowtVtUxlBYdn8Yt;script (srt)
7;Buenas prácticas para manejar excepciones errores y escribir Apis;4.1 Buscador RFCs Grupo Trabajo Ingeniería Internet.html;1Af3ItVcVJ4ZHdQNDAG4KVNhPufvBslxH;text/html
7;Buenas prácticas para manejar excepciones errores y escribir Apis;4.2 Ebook Web API Design The Missing Link.html;1lpQiPScRmZ_vNjIi5A2ATUosK_S1-_Ru;text/html
7;Buenas prácticas para manejar excepciones errores y escribir Apis;4.3 Especificación OpenAPI.html;1_DRIa1bVDl3h31z2KnhkNs8QOgGoM4NV;text/html
7;Buenas prácticas para manejar excepciones errores y escribir Apis;5. Códigos HTTP estandarizar APIs.mp4;1oSVqwqfWerMBK5-HwK-kIxjtKR22tOM9;video/mp4
7;Buenas prácticas para manejar excepciones errores y escribir Apis;5. Códigos HTTP estandarizar APIs.srt;1ySAOITiVWDdxkQVwOyqQ5aONilQRi7zJ;script (srt)
7;Buenas prácticas para manejar excepciones errores y escribir Apis;6. Manejo standard excepciones orientación Aspectos.mp4;1vW1Ld7YsxlaNr1JmeXs612syGx2VqxOB;video/mp4
7;Buenas prácticas para manejar excepciones errores y escribir Apis;6. Manejo standard excepciones orientación Aspectos.srt;1uI6ZFFJprE9PX1svz2tAi6wnLLeOyyYp;script (srt)
7;Buenas prácticas para manejar excepciones errores y escribir Apis;6.1 RCF 7807 de la IETF para el manejo de Excepciones.html;1KwgsIxeP_HvFTsiq0nkaZoqXRjBmx-mj;text/html
7;Buenas prácticas para manejar excepciones errores y escribir Apis;7. Crear clase estandarizada manejar respuesta.mp4;1ozglivX8szcOoSCMh_CtDeIA7c-uXltk;video/mp4
7;Buenas prácticas para manejar excepciones errores y escribir Apis;7. Crear clase estandarizada manejar respuesta.srt;16hGTB-7foIREY9PldFxNL9WwJTRF08Hl;script (srt)
7;Buenas prácticas para manejar excepciones errores y escribir Apis;8. Codificar manejador excepciones siguiendo patron.mp4;1Q8UbNR9sZqJ_PJNqe0oNmzTmwzOorNfk;video/mp4
7;Buenas prácticas para manejar excepciones errores y escribir Apis;8. Codificar manejador excepciones siguiendo patron.srt;1rGdn98k2q4nreZPqeuCERJBsPVLOChWi;script (srt)
7;Buenas prácticas para manejar excepciones errores y escribir Apis;9. Crear capa intermedia manejo lógica validaciones.mp4;1djqwNiBJIqw1dbHUplclOV1ehK3uQdEa;video/mp4
7;Buenas prácticas para manejar excepciones errores y escribir Apis;9. Crear capa intermedia manejo lógica validaciones.srt;1RTsCYIrLQgtF5QJ4ygco7A3o2KoFK9iY;script (srt)
8;Swagger Open API Specification y MapStruct para Mapear y Serializar objetos;1. Arquitectura Interna microservicio comprender Swagger.mp4;1b1ZN2M4lG2dW1xoiRZiK4A10EOpz-2jY;video/mp4
8;Swagger Open API Specification y MapStruct para Mapear y Serializar objetos;1. Arquitectura Interna microservicio comprender Swagger.srt;1RbhFVNNJNLd188fy2Oj4-gMG5IUncG44;script (srt)
8;Swagger Open API Specification y MapStruct para Mapear y Serializar objetos;1.1 ArquitecturaInternaMicroservicio.jpg;1BN8vhb6JDq8StURKgl9xzL8yt0GSi9n8;image/jpeg
8;Swagger Open API Specification y MapStruct para Mapear y Serializar objetos;2. Configuración swagger spring docs OpenAPi usando.mp4;1PGcA5wlxk0KHfRQR2ZN8H4pUIodS7DjG;video/mp4
8;Swagger Open API Specification y MapStruct para Mapear y Serializar objetos;2. Configuración swagger spring docs OpenAPi usando.srt;1W2pYLguAaT4I_wXLw9FasZtJYqcCKBLF;script (srt)
8;Swagger Open API Specification y MapStruct para Mapear y Serializar objetos;2.1 Spring Docs Open API.html;1J2AMW-KneyUpmLOQE_Nxe_OeWdRCsKeW;text/html
8;Swagger Open API Specification y MapStruct para Mapear y Serializar objetos;2.2 Swagger OpenAPi specification V3.html;1aIAxY3L9sycQdNcezv6SI3ffn3A8dXF_;text/html
8;Swagger Open API Specification y MapStruct para Mapear y Serializar objetos;3. Documentar clase entidad sus atributos swagger.mp4;1DgUFiMhX52a-qR_j9kxjdN44RJ63jP8a;video/mp4
8;Swagger Open API Specification y MapStruct para Mapear y Serializar objetos;3. Documentar clase entidad sus atributos swagger.srt;1hzfMW2lSlp0cldWUptQwX1Fqa44Y5CQm;script (srt)
8;Swagger Open API Specification y MapStruct para Mapear y Serializar objetos;4. Documentar API sus métodos swagger standar OpenAPI.mp4;1Yn2_FyjZ0DTYVHWSAAuf69v1aUZPIqNH;video/mp4
8;Swagger Open API Specification y MapStruct para Mapear y Serializar objetos;4. Documentar API sus métodos swagger standar OpenAPI.srt;1Y09Eyd4-SECBwE3MhIxOEMc-WmTvdG8i;script (srt)
8;Swagger Open API Specification y MapStruct para Mapear y Serializar objetos;4.1 billing_openAPI.zip;1gJ3Pl-TTNysPmeZjd2S9M3GDTCwRkHvp;application/zip
8;Swagger Open API Specification y MapStruct para Mapear y Serializar objetos;5. Crear modelos Request Response separar capas API.mp4;1ul1L_dtOhwT7hmHVypQRGYd0RJEUySM6;video/mp4
8;Swagger Open API Specification y MapStruct para Mapear y Serializar objetos;5. Crear modelos Request Response separar capas API.srt;1vLc4V8qqlQRymIU9ceYiG__5K7uIwzUj;script (srt)
8;Swagger Open API Specification y MapStruct para Mapear y Serializar objetos;5.1 Documentación oficial de lombo.html;16RVL81TD8vfWaaq0sqKyTrJOD1ilmO_y;text/html
8;Swagger Open API Specification y MapStruct para Mapear y Serializar objetos;6. Agregar configurar libreria mapeo automático.mp4;1qjel8BwJy7e70EAtlTVuqw2o_wY3gqrN;video/mp4
8;Swagger Open API Specification y MapStruct para Mapear y Serializar objetos;6. Agregar configurar libreria mapeo automático.srt;1YsFOUhiqI-AldLnEaHKb79r1R3ursVYI;script (srt)
8;Swagger Open API Specification y MapStruct para Mapear y Serializar objetos;6.1 Configurar MapStruct con Lombok.html;1UfillYHSJ0AASO0v0xdbUwJo1r-X11UN;text/html
8;Swagger Open API Specification y MapStruct para Mapear y Serializar objetos;6.2 Documentación oficial MapStruct.html;16Og42CpokG9co0bwNbli-ddeNv7pedso;text/html
8;Swagger Open API Specification y MapStruct para Mapear y Serializar objetos;6.3 Mapstruct org.html;1yIBc6aWBZhKEtar5UoQpu8sluvYsvejX;text/html
8;Swagger Open API Specification y MapStruct para Mapear y Serializar objetos;7. Crear Mappers MapStruct Mapeo automático modelos.mp4;1BHN8wxqOwYYsSii0bXe1SM_soadznWEX;video/mp4
8;Swagger Open API Specification y MapStruct para Mapear y Serializar objetos;7. Crear Mappers MapStruct Mapeo automático modelos.srt;1TvbwkL2abLBw1AmHfoIKmcUNc4OnRh7m;script (srt)
8;Swagger Open API Specification y MapStruct para Mapear y Serializar objetos;7.1 Documentación oficial sobre Mappers con MapStruct.html;1gaP9mIHFn9xzt8U7lsd8xGiQ-vOXwP3V;text/html
8;Swagger Open API Specification y MapStruct para Mapear y Serializar objetos;8. Refactorizar API (Controller) utilice modelos Request.mp4;1tE1vYZvMuv_qaL35sKvle965d8TuqYYJ;video/mp4
8;Swagger Open API Specification y MapStruct para Mapear y Serializar objetos;8. Refactorizar API (Controller) utilice modelos Request.srt;1ORhE-PcKBnHMNwuJ4gP8fa34fZZfXBRZ;script (srt)
8;Swagger Open API Specification y MapStruct para Mapear y Serializar objetos;9. Explicación proceso serialización deserialización.mp4;1aoA8vc79xSh-1uOUbzBzJ4LrkHT2-ayh;video/mp4
8;Swagger Open API Specification y MapStruct para Mapear y Serializar objetos;9. Explicación proceso serialización deserialización.srt;1vn7Vy_T8YOAWKuRmEgEdke16iA6AeANq;script (srt)
8;Swagger Open API Specification y MapStruct para Mapear y Serializar objetos;9.1 billing_mapStruct_59.zip;1RQT6hUc1cr-oHu27mznPx4_WqUJAQM_I;application/zip
9;Spring Security, Seguridad básica propia del framework de spring;1. Spring Security, seguridad Front Back.mp4;1J07DONR2VZT7DbMOtUTtZ6qZGcD_b-4W;video/mp4
9;Spring Security, Seguridad básica propia del framework de spring;1. Spring Security, seguridad Front Back.srt;1B7jA6M22HmDHm4SozdIIUEX4jHbiKaKx;script (srt)
9;Spring Security, Seguridad básica propia del framework de spring;1.1 Spring boot Security.png;1krWhSe9KSZ0JpvY4vfIhYhSd1s6gdjDV;image/png
9;Spring Security, Seguridad básica propia del framework de spring;2. Restriciciones tecnicas ataques mínimas se deben.mp4;1aZBhY-uQPgRbe6aFAQh2vv9diFPe3fyy;video/mp4
9;Spring Security, Seguridad básica propia del framework de spring;2. Restriciciones tecnicas ataques mínimas se deben.srt;1AKGOOfR-WASBdfVycbN5zOFtyJeuFqhC;script (srt)
9;Spring Security, Seguridad básica propia del framework de spring;3. Configuración autenticación básica usuario contraseña.mp4;1WKk1SI4GUKcq6U6TRXFKUYanUdbZL5Yu;video/mp4
9;Spring Security, Seguridad básica propia del framework de spring;3. Configuración autenticación básica usuario contraseña.srt;1llqKRSPX2m1F6Dtz7qe1rKdcSeHpmQNA;script (srt)
9;Spring Security, Seguridad básica propia del framework de spring;3.1 Documentación Oficial Spring Security.html;1QvsTpxACQhL7YY3glqVb_FHt2m0utyeN;text/html
9;Spring Security, Seguridad básica propia del framework de spring;4. Restricción permisos métodos POST CSRF resolverlo.mp4;1fBzbRM4E3IpDAkXIKJiUwF9nuOb0D8q-;video/mp4
9;Spring Security, Seguridad básica propia del framework de spring;4. Restricción permisos métodos POST CSRF resolverlo.srt;1IkDxasc2eMeixhDpxtvdAskEKtfg0W-N;script (srt)
9;Spring Security, Seguridad básica propia del framework de spring;4.1 Cross Site Request Forgery (CSRF).html;1r--s6mqyCSSu6tjgtJUzvVdxPhmQrGkx;text/html
9;Spring Security, Seguridad básica propia del framework de spring;5. Configuración avanzada seguridad.mp4;1srz4mcSjzgCmLeKPwLzbqPNlX6IrH9x1;video/mp4
9;Spring Security, Seguridad básica propia del framework de spring;5. Configuración avanzada seguridad.srt;1QI9GCPdX-ELRUjT58el0MQLWJVjfS0jp;script (srt)
9;Spring Security, Seguridad básica propia del framework de spring;6. Configuración orígenes cruzados (CORS).mp4;1josLXWkOuw59Lhue-C5gCyCHuG4q5jZs;video/mp4
9;Spring Security, Seguridad básica propia del framework de spring;6. Configuración orígenes cruzados (CORS).srt;1ZtCsiEbTqzxFWtfsdwacVKndKyEiBOz_;script (srt)
9;Spring Security, Seguridad básica propia del framework de spring;6.1 billing_security.zip;1QgATDk7dECBz-a6rQWwDDNGYNyJBeG-m;application/zip
9;Spring Security, Seguridad básica propia del framework de spring;6.2 Cross-Origin Resource Sharing (CORS).html;1R9lOfsAqmht4cOXsM9T79HGOMm7FmiAB;text/html
9;Spring Security, Seguridad básica propia del framework de spring;7. enviar Header Authorization peticiones al API usando.mp4;1Z1GFF-hidH8oRTyL2RmCBfRx8MSfz-vH;video/mp4
9;Spring Security, Seguridad básica propia del framework de spring;7. enviar Header Authorization peticiones al API usando.srt;1WU1hOuXkDR9S6IjfRDLzmg8k9-9lEJVt;script (srt)
9;Spring Security, Seguridad básica propia del framework de spring;7.1 CurlRequestwithAuthorizationHeader.txt;1_FQdaMyHYB82WgFjUFQ5GAIpfnovx-ZW;text/plain
9;Spring Security, Seguridad básica propia del framework de spring;7.2 Documentación oficial sobre CURL.html;11TEi1ZV8oOaxjoGBr3RovmbzAIiPQX7G;text/html
10;Front Angular, Dockerización y Orquestación con Docker y asistencia de AI;1. Alternativas web modernas Frontend.mp4;1Zq07Ih-vJ1xCAADsTWfnMIARmjfGUf5a;video/mp4
10;Front Angular, Dockerización y Orquestación con Docker y asistencia de AI;1. Alternativas web modernas Frontend.srt;1KHaXrC58aQ6CYXYDvBdeAAFAtK8cfDY5;script (srt)
10;Front Angular, Dockerización y Orquestación con Docker y asistencia de AI;10. Plugin maven spotify automatizar construcción.mp4;1QzV2j6X05h-UKuHD9X8B06JGcSNLQo93;video/mp4
10;Front Angular, Dockerización y Orquestación con Docker y asistencia de AI;10. Plugin maven spotify automatizar construcción.srt;1-RqW-leHxryzMLitzXyaqN6_ZcpAaKps;script (srt)
10;Front Angular, Dockerización y Orquestación con Docker y asistencia de AI;11. Construir orquestación docker compose usando.mp4;1KaxTKXn0ociZohlr0lZHO7xwE8K-I0Xj;video/mp4
10;Front Angular, Dockerización y Orquestación con Docker y asistencia de AI;11. Construir orquestación docker compose usando.srt;1m2sZK0gO5HxRTfZBQoM1c5Z2S8n_GQVq;script (srt)
10;Front Angular, Dockerización y Orquestación con Docker y asistencia de AI;11.1 docker-compose.yml;1JzBiLO9EONU75_2Z_Ubvk1LfFAKTzXD9;script (srt)
10;Front Angular, Dockerización y Orquestación con Docker y asistencia de AI;12. Crear base datos postgres persistir información.mp4;1JfivZb834E99y1lAdytI_NKoLv84zRDJ;video/mp4
10;Front Angular, Dockerización y Orquestación con Docker y asistencia de AI;12. Crear base datos postgres persistir información.srt;171VWLDHqTUQgsRAAOGnIBy5QbAFu9vQQ;script (srt)
10;Front Angular, Dockerización y Orquestación con Docker y asistencia de AI;12.1 init-user-db.sh;1g_o_84KP2z_htsUIciwxwB5jgg8IS9Z5;text/x-sh
10;Front Angular, Dockerización y Orquestación con Docker y asistencia de AI;13. Administrar orquestación base datos docker compose.mp4;19dNRmrMcPr6k15D-CpXEWN_YegoCEmGW;video/mp4
10;Front Angular, Dockerización y Orquestación con Docker y asistencia de AI;13. Administrar orquestación base datos docker compose.srt;1yR-K84jdN_iabkiQHAdTEydHPSw11fRr;script (srt)
10;Front Angular, Dockerización y Orquestación con Docker y asistencia de AI;13.1 paymentchainparent_completo_con_dockercompose.zip;14nQT2ATLPOkir9DGyg1WxPlMnWKeCECU;application/zip
10;Front Angular, Dockerización y Orquestación con Docker y asistencia de AI;13.2 video adicional empezar usar Inteligencia.html;1FBGL_QYTNgwDNQld6MZCv98PhRB-91vv;text/html
10;Front Angular, Dockerización y Orquestación con Docker y asistencia de AI;2. Enfoque APIFirst generar módulos Angular.mp4;1hmVtST49S8IzXrMc13V0xIiBvt1f-67L;video/mp4
10;Front Angular, Dockerización y Orquestación con Docker y asistencia de AI;2. Enfoque APIFirst generar módulos Angular.srt;1942o_i2_lm0k_z-xJJ7zdoWimH6GPavJ;script (srt)
10;Front Angular, Dockerización y Orquestación con Docker y asistencia de AI;2.1 apifirstCustomerSchema.json;1XYxFU7QaqK70El2iQR-UZluPXzLtSm-k;application/json
10;Front Angular, Dockerización y Orquestación con Docker y asistencia de AI;2.2 Generador de código swagger editor.html;16aMTJeYZDPpkCWQJvtuCqVt6nMVkDZxN;text/html
10;Front Angular, Dockerización y Orquestación con Docker y asistencia de AI;3. Descargar ejecutar App Angular comprender consumir.mp4;1NL-vLaPIiymFM9gsCXTD5Fs6ZOR9_c-s;video/mp4
10;Front Angular, Dockerización y Orquestación con Docker y asistencia de AI;3. Descargar ejecutar App Angular comprender consumir.srt;1hC3ZlFb7OX_lQ-VcTBXiVlBlJjbZ_uwC;script (srt)
10;Front Angular, Dockerización y Orquestación con Docker y asistencia de AI;3.1 Descarga los proyectos desde github.html;1yBfhF7URYSaOLcy5n31LyjzCBMLuMcbc;text/html
10;Front Angular, Dockerización y Orquestación con Docker y asistencia de AI;3.2 Videos adicionales configurar torno NodeJs.html;1x20hA2O-yUyeoYSW04Zo23EEciO1M4fM;text/html
10;Front Angular, Dockerización y Orquestación con Docker y asistencia de AI;4. se empaquetan Microservicios contenedores se unen al.mp4;1wzbT_hZDzJ50RykNZOkexGibcXoKrLkk;video/mp4
10;Front Angular, Dockerización y Orquestación con Docker y asistencia de AI;4. se empaquetan Microservicios contenedores se unen al.srt;15IxEgf9SrCYdADwUSkQ0JhMEJ3CMeMub;script (srt)
10;Front Angular, Dockerización y Orquestación con Docker y asistencia de AI;5. son contenedores porque son tan relevantes mundo TI.mp4;1m9W7v9mRjk7GCz0LmSTqt5dAsmTYjlh4;video/mp4
10;Front Angular, Dockerización y Orquestación con Docker y asistencia de AI;5. son contenedores porque son tan relevantes mundo TI.srt;1OFoV3gtWTuSLgNkSJkinNod2rZ6WCnpc;script (srt)
10;Front Angular, Dockerización y Orquestación con Docker y asistencia de AI;5.1 Guía Oficial de instalación de docker.html;1C8NrKXNe3Fd_ZMmHag-Ek6CmTirPsjOH;text/html
10;Front Angular, Dockerización y Orquestación con Docker y asistencia de AI;6. Video apoyo Instalar docker desktop usas windows 10.mp4;1TLLon7a1wFUhjUDNZL_tp91hQAKgAUMZ;video/mp4
10;Front Angular, Dockerización y Orquestación con Docker y asistencia de AI;6. Video apoyo Instalar docker desktop usas windows 10.srt;1DzBj1FcvWh2XijActhh-SE6gZGPBBZxx;script (srt)
10;Front Angular, Dockerización y Orquestación con Docker y asistencia de AI;6.1 Comando_activarWSL2.txt;1KK1tts5W3xgjvGC-Bmz-ZIpHK4e7yFWo;text/plain
10;Front Angular, Dockerización y Orquestación con Docker y asistencia de AI;6.2 Descarga docker for Desktop.html;1vh_8lMb73Id0KbiBwyHyXUtmd8UglNaN;text/html
10;Front Angular, Dockerización y Orquestación con Docker y asistencia de AI;6.3 Guía oficial instalación docker diferentes sistemas.html;1rs2p4lpOizaib_-dFb1fBYJJod8eFOZK;text/html
10;Front Angular, Dockerización y Orquestación con Docker y asistencia de AI;6.4 Install docker desktop windows.html;1Pj7s1yZBYR2HUAuquK2_4TIZO9cHw4rB;text/html
10;Front Angular, Dockerización y Orquestación con Docker y asistencia de AI;7. Escribir imágenes Docker Dockerfile usando.mp4;1gkfkFrgc6wB-rP8SQtEB3mXKafQP2lzI;video/mp4
10;Front Angular, Dockerización y Orquestación con Docker y asistencia de AI;7. Escribir imágenes Docker Dockerfile usando.srt;1FhLyGrHwoAzyI0sPSnydGrMYCLOoSjii;script (srt)
10;Front Angular, Dockerización y Orquestación con Docker y asistencia de AI;7.1 Dockerfile.original;1j3yRCY-0OH6c819TatE1TtY7EZR0tgV2;script (srt)
10;Front Angular, Dockerización y Orquestación con Docker y asistencia de AI;7.2 HELP.md;1hmF5GhhNjmRFNnoT54cOBAZAxEwegglS;text/markdown
10;Front Angular, Dockerización y Orquestación con Docker y asistencia de AI;7.3 Repositorio público de imágenes de Docker.html;1rD4gLNzCkwxwwTT85F6izL83ymIaHSqR;text/html
10;Front Angular, Dockerización y Orquestación con Docker y asistencia de AI;7.4 Video adicional empezar usar Inteligencia.html;1uxWWvBFBQydw8aKoQPesr-MlytnoCG5e;text/html
10;Front Angular, Dockerización y Orquestación con Docker y asistencia de AI;8. Compilar imágenes docker.mp4;1V3EtzLPlOKndboldfWd-5ZAuYDilw4DL;video/mp4
10;Front Angular, Dockerización y Orquestación con Docker y asistencia de AI;8. Compilar imágenes docker.srt;1PE89SZ-CglhN6EtwJzKJQ2W-hImvzSAZ;script (srt)
10;Front Angular, Dockerización y Orquestación con Docker y asistencia de AI;9. Construir contenedores docker comandos básicos.mp4;1MaJbPZNJEkkca_zP1sIYCfpNXdF8aRSY;video/mp4
10;Front Angular, Dockerización y Orquestación con Docker y asistencia de AI;9. Construir contenedores docker comandos básicos.srt;1NSx51qWSjFgtHuO2nw3mXk5dVrjcn5vG;script (srt)
10;Front Angular, Dockerización y Orquestación con Docker y asistencia de AI;9.1 pom-con-plugin-docker.xml;1G7R8SBDrNREth-6D9I3ZdBDxDZW7BoNJ;text/xml
11;Seguridad APIGateway, proxy inverso, service mesh;1. diagrama arquitectura solución parte seguridad.mp4;1vJM8Xof1AL9G0wL-0WPC6LPS869X0DeI;video/mp4
11;Seguridad APIGateway, proxy inverso, service mesh;1. diagrama arquitectura solución parte seguridad.srt;1yL0B-snyWsCwzltFG-4mGRjBRB1D5IF8;script (srt)
11;Seguridad APIGateway, proxy inverso, service mesh;10 Conectar apigateway eureka usar puertos aleatorios.mp4;1MOw9vW7IYG2Q3S3CHB_5aP4Fgq2CN5SQ;video/mp4
11;Seguridad APIGateway, proxy inverso, service mesh;10. Conectar apigateway eureka usar puertos aleatorios.srt;1ISMPp9MD3h4XdoWhHJTkxjUoBHqd0UXU;script (srt)
11;Seguridad APIGateway, proxy inverso, service mesh;11. Dockerizar API gateway prueba e2e puertos aleatorios.mp4;1gdq49nkSIBsB2F6m_IF761pRLNuRb2li;video/mp4
11;Seguridad APIGateway, proxy inverso, service mesh;11. Dockerizar API gateway prueba e2e puertos aleatorios.srt;1SQoP59HTKIHU11xVCIAM22J4E4hnH_E7;script (srt)
11;Seguridad APIGateway, proxy inverso, service mesh;11.1 paymentchainparent_completo_v2.zip;1U_wx7UgQqs5bYZEpvgQwx4qh0htj95FD;application/zip
11;Seguridad APIGateway, proxy inverso, service mesh;2. consiste proxy inverso principales funcionalidades.mp4;1W4PCY51pIadrRlFKfWg0kIvSVMcd50Vt;video/mp4
11;Seguridad APIGateway, proxy inverso, service mesh;2. consiste proxy inverso principales funcionalidades.srt;1fcyA3RwS2ONGvbYBQpGUqTJXrpeH65dy;script (srt)
11;Seguridad APIGateway, proxy inverso, service mesh;3. Patrones implementar proxy inverso Service Mesh API.mp4;1I-ajBCtG1scuaNriW7FlJKflTMctkPZD;video/mp4
11;Seguridad APIGateway, proxy inverso, service mesh;3. Patrones implementar proxy inverso Service Mesh API.srt;1tr6wDPZQaTOgX1EYEqgsBXsS44NFNm6u;script (srt)
11;Seguridad APIGateway, proxy inverso, service mesh;4. Arquitectura de un APIGateway.mp4;1p_K_u2udNVvgZwuo9e4vyCpNsSVf2Uti;video/mp4
11;Seguridad APIGateway, proxy inverso, service mesh;4. Arquitectura de un APIGateway.srt;190Jz-W9tnyVNmJWCULv5OaTrEDARm5vC;script (srt)
11;Seguridad APIGateway, proxy inverso, service mesh;5. Arquitectura Service Mesh API Gateway banco.mp4;18rUbA25IW4SG_LDAftYrpQsFYxqq7yVV;video/mp4
11;Seguridad APIGateway, proxy inverso, service mesh;5. Arquitectura Service Mesh API Gateway banco.srt;1c_3iE-I4YboJj8rpyronsrFs9gKLDLV6;script (srt)
11;Seguridad APIGateway, proxy inverso, service mesh;6. Codificación Crear microservicio APIGateway incluirlo.mp4;1nSmTmW2YCjLYwWcxM0g2tZ59Yack7MBB;video/mp4
11;Seguridad APIGateway, proxy inverso, service mesh;6. Codificación Crear microservicio APIGateway incluirlo.srt;1L63is8yDpKny5L-QJXQBqni7bAxbUpBe;script (srt)
11;Seguridad APIGateway, proxy inverso, service mesh;6.1 Spring cloud documentation.html;1CCd6T8Hjui3OZdTG7ysewHqZtE-m0uCh;text/html
11;Seguridad APIGateway, proxy inverso, service mesh;7. Codificación Agregar configuración prefilter.mp4;1MkqVAEvFqFyNwXMQJ_Yhmcn9HC_-wY2A;video/mp4
